ID,airport_name,type,country,lat,long,elevation,service
PL-0010,Debrzno Airfield,closed,PL,53.524425,17.258319,509.0,no
PL-0011,Gdańsk-Wrzeszcz Air Base,closed,PL,54.39611053466797,18.602500915527344,,no
PL-0012,Gostyń-Gola Air Base,closed,PL,51.88722229003906,16.976110458374023,354.0,no
PL-0013,Gorzów Wielkopolski Hospital Helipad,heliport,PL,52.760165,15.235376,,no
PL-0014,Brzezie Highway Strip,small_airport,PL,53.814197,16.977513,499.0,no
PL-0015,Chociw  (Kanice) Highway Strip,small_airport,PL,51.656912,20.273529,531.0,no
PL-0016,Debrzno (Słupia) Highway Strip,small_airport,PL,53.570662,17.26088,525.0,no
PL-0017,Dębnica Kaszubska Highway Strip,small_airport,PL,54.368483,17.211674,210.0,no
PL-0018,Gdynia (Rumia) Highway Strip,small_airport,PL,54.604698,18.4431,36.0,no
PL-0019,Granowo Highway Strip,small_airport,PL,52.232200622558594,16.596900939941406,249.0,no
PL-0020,Jarosławiec Highway Strip,small_airport,PL,54.525002,16.506399,16.0,no
PL-0021,Kliniska  (Szczecin) Highway Strip,small_airport,PL,53.427439,14.805435,49.0,no
PL-0022,Koronowo Highway Strip,small_airport,PL,53.3114013671875,18.01059913635254,305.0,no
PL-0023,Leszno  (Rydzyna) Highway Strip,small_airport,PL,51.81499862670898,16.623899459838867,308.0,no
PL-0025,Machliny Highway Strip,small_airport,PL,53.458327,16.371672,449.0,no
PL-0026,Mieszkowice Highway Strip,small_airport,PL,52.750301361083984,14.511699676513672,164.0,no
PL-0027,Mirosławiec  (Nowe Laski) Highway Strip,small_airport,PL,53.38610076904297,16.15690040588379,495.0,no
PL-0028,Mostowo Highway Strip,small_airport,PL,54.069199,16.537201,276.0,no
PL-0035,Aleksandrów Łódzki Airport,closed,PL,51.7906,19.27,623.0,no
PL-0036,Lotnisko Białousy,small_airport,PL,53.40472,23.228331,587.0,no
PL-0037,Bezmiechowa Airfield,small_airport,PL,49.518996,22.409148,2014.0,no
PL-0038,Brochocin Air Base,closed,PL,51.203331,15.93278,663.0,no
PL-0040,Lotnisko Sportowe Gubin,small_airport,PL,51.99179,14.7319853,,no
PL-0041,Dębica Air Base,closed,PL,53.943611,15.62028,161.0,no
PL-0042,Dęblin-Podlodów Air Base,closed,PL,51.62722,22.198059,522.0,no
PL-0043,Dębno Polskie Airfield,closed,PL,51.59444,16.8675,305.0,no
PL-0044,Goszczanów Airfield,closed,PL,51.799687,18.491781,446.0,no
PL-0045,Jaworze Airfield,closed,PL,53.31139,15.71389,344.0,no
PL-0046,Kraków-Łęg Heliport,heliport,PL,50.06071,20.012423,636.0,no
PL-0047,Kroczewo Airstrip,closed,PL,52.47361,20.539169,335.0,no
PL-0048,Krzewica Airport,closed,PL,52.05389,22.70056,509.0,no
PL-0050,Międzylesie Airport,closed,PL,52.216942,21.198891,322.0,no
PL-0061,Drahimek Airfield,small_airport,PL,53.614404,16.185951,476.0,no
PL-0068,Krzywa Air Base,closed,PL,51.310001373291016,15.725000381469728,,no
PL-0069,Gozdnica Airfield,small_airport,PL,51.459999084472656,15.104999542236328,,no
PL-0072,Bystrzyca Klodzka Airfield,small_airport,PL,50.308715,16.645908,1291.0,no
PL-0074,Kakolewo (former military),small_airport,PL,52.235001,16.243,331.0,no
PL-0077,Konstancin-Jeziorna Airfield,small_airport,PL,52.07500076293945,21.187000274658203,,no
PL-0078,Lipki Wielkie Airfield,small_airport,PL,52.715915,15.51115,,no
PL-0079,Lotnisko Turośń Kościelna,closed,PL,53.003022,23.057806,,no
PL-0081,Działyń Airstrip,small_airport,PL,52.603819,17.477329,,no
PL-0083,Kazimierza Mała Airfield,small_airport,PL,50.260283,20.541402,615.0,no
PL-0086,Lwówek Airport,closed,PL,51.128283,15.570464,,no
PL-0088,Baranów Airfield,small_airport,PL,52.122083,20.48175,295.0,no
PL-0089,Korne Airfield,small_airport,PL,54.129767,17.845354,515.0,no
PL-0091,Baryt Air Base,small_airport,PL,51.055531,16.013636,,no
PL-0092,Annowo Airstrip,small_airport,PL,52.803389,17.879678,350.0,no
PL-0093,Lądowisko Wilga,small_airport,PL,51.8816709,21.3653123,,no
PL-0094,Golędzinów Airstrip,small_airport,PL,51.262749,16.921832,456.0,no
PL-0096,Chełmżyca Airstrip,small_airport,PL,53.670487,19.46115,323.0,no
PL-0099,Grabowiec Airstrip,small_airport,PL,51.901197,15.270643,,no
PL-0101,Makosieje Airfield,small_airport,PL,53.807373,22.540594,,no
PL-0103,Kamieńsk-Orla Góra Airfield,small_airport,PL,51.22536,19.418021,,no
PL-0105,Linowiec Airfield,small_airport,PL,54.007897,18.499983,358.0,no
PL-0106,Jasienna Airfield,small_airport,PL,49.716723,20.811763,1713.0,no
PL-0107,Mostki Airstrip,small_airport,PL,52.27189,15.369729,,no
PL-0108,Herburtowo Forest Airfield,small_airport,PL,52.902234,16.129615,,no
PL-0109,Konopki Airfield,small_airport,PL,52.989607,20.506689,413.0,no
PL-0111,Lotnisko Mrągowo,small_airport,PL,53.825276,21.318983,,no
PL-0114,Horodek Airfield,small_airport,PL,49.351199,22.481757,1621.0,no
PL-0117,Kukały Airfield,small_airport,PL,51.875631,21.003014,,no
PL-0120,Bełchatów Airstrip,small_airport,PL,51.402116,19.378239,713.0,no
PL-0123,Międzyrzecz Airfield,small_airport,PL,52.419281,15.580507,,no
PL-0124,Kępa Airfield,small_airport,PL,52.724271,20.421352,322.0,no
PL-0125,Czyże,small_airport,PL,52.786205,23.430968,,no
PL-0128,Lisy Airstrip,small_airport,PL,54.219442,22.044803,420.0,no
PL-0130,Bożykowo Airfield,small_airport,PL,54.073224,21.83375,491.0,no
PL-0131,Antonowo Airfield,closed,PL,54.058166,21.746916,390.0,no
PL-0133,Lewickie Private Airstrip,small_airport,PL,53.029083,23.134638,430.0,no
PL-0134,Krynice Kolonia,small_airport,PL,53.231111,23.044081,580.0,no
PL-0135,Brody Airfield,small_airport,PL,53.360165,23.133138,480.0,no
PL-0139,Konstancin Heliport,heliport,PL,52.108543,21.18733,,no
PL-0140,Jaryszewo Airstrip,small_airport,PL,52.69077,16.615541,200.0,no
PL-0145,Dobrosułów Airfield,small_airport,PL,52.1989335,15.1266946,,no
PL-0148,Konarzyny Air Base,closed,PL,53.825333,17.3525,,no
PL-0150,Folwark Piaski Airfield,small_airport,PL,52.4798514,17.7678974,,no
PL-0151,Lotnisko Orneta,small_airport,PL,54.126694,20.0881201,,no
PL-0152,Donimierz Airfield,small_airport,PL,54.486777,18.167569,583.0,no
PL-0153,Lądowisko Pago Dąbcze,small_airport,PL,51.8187067,16.6601499,,no
PL-0156,Brzeziny Airfield,small_airport,PL,51.808039,19.738517,,no
PL-0157,Kutno,small_airport,PL,52.2085919,19.3907223,,no
PL-0158,Konary Airstrip,small_airport,PL,52.287427,20.277461,,no
PL-0163,Brużyczka Mała Airstrip,closed,PL,51.848148,19.32928,600.0,no
PL-0165,Ikar Jasło Airstrip,small_airport,PL,49.752745,21.511692,760.0,no
PL-0166,Heli Taxi Chocznia,heliport,PL,49.8806084,19.4671623,,no
PL-0167,Chojnice Airfield,small_airport,PL,53.680788,17.533665,536.0,no
PL-0170,Dębiczek Airstrip,small_airport,PL,52.267907,17.329428,,no
PL-0172,Ldzań Airfield,small_airport,PL,51.58955,19.25418,607.0,no
PL-0173,Lądowisko Wlewsk,small_airport,PL,53.2755,19.7606,,no
PL-0175,Lotnisko Wisznice,small_airport,PL,51.7789,23.165767,,no
PL-0176,Lotnisko Nadrybie,small_airport,PL,51.35107,23.02698,,no
PL-0177,Lądowisko Kamionka,small_airport,PL,53.67644,18.63286,,no
PL-0178,Goczałkowice,small_airport,PL,49.9524,18.9419,870.0,no
PL-0180,Kępno Airstrip,small_airport,PL,51.32205,17.97273,,no
PL-0181,Majory Airstrip,small_airport,PL,51.4316,18.05835,,no
PL-0182,Czersk Świecki,small_airport,PL,53.5779,18.48456,,no
PL-0184,Krośniewice Airstrip,small_airport,PL,52.25552,19.15125,,no
PL-0186,Karminek Airfield,small_airport,PL,51.82801,17.6863,,no
PL-0188,Dębno Airstrip,small_airport,PL,51.33468,16.51771,308.0,no
PL-0192,Chalin 1 Airstrip,small_airport,PL,52.586038,16.034364,,no
PL-0193,Krępsko Airfield,small_airport,PL,53.25052,16.75209,243.0,no
PL-0195,Księginki Airstrip,small_airport,PL,51.95672,17.07527,334.0,no
PL-0197,Bogatynia Airstrip,small_airport,PL,50.93039,14.97937,1302.0,no
PL-0200,Konopiska Airstrip,small_airport,PL,50.73958,19.00814,,no
PL-0201,Kaczowice Airfield,small_airport,PL,50.690789,17.110305,,no
PL-0210,Brzeska Wola Airfield,small_airport,PL,51.60774,21.00479,469.0,no
PL-0213,Iwno Airstrip,small_airport,PL,52.39084,17.282088,,no
PL-0214,Marianka Airfield,small_airport,PL,51.75776,14.740208,243.0,no
PL-0215,Bojszowy Airstrip,small_airport,PL,50.04975,19.09411,785.0,no
PL-0216,Boronów,small_airport,PL,50.68065,18.9154,,no
PL-0217,Koszalin Zegrze Pomorskie Airfield,closed,PL,54.0425,16.2656,249.0,no
PL-0219,Górki Airfield,small_airport,PL,50.372316,21.289942,515.0,no
PL-0220,Aircraft Emergency Heliport,heliport,PL,52.561534,19.71317,101.0,no
PL-0221,Metelin Airstrip,small_airport,PL,50.74542,23.83732,,no
PL-0222,Gostkowo Ultralight Airfield,small_airport,PL,53.112161,18.677819,278.0,no
PL-0224,Cieszkowo Airstrip,small_airport,PL,52.70035,20.27785,328.0,no
PL-0228,Kłodzko District Hospital Heliport,heliport,PL,50.45575,16.66357,974.0,no
PL-0229,Jelenia Góra Valley Regional Medical Center Heliport,heliport,PL,50.91216,15.76221,1115.0,no
PL-0230,Drożków Ultralight Airstrip,small_airport,PL,51.68613,15.06566,469.0,no
PL-0232,Bauerówka Airfield,small_airport,PL,50.097599,21.725037,727.0,no
PL-0233,Lipowa Airstrip,small_airport,PL,50.73297,17.4242,,no
PL-0236,Lipowa Airfield,small_airport,PL,49.69775,19.09678,,no
PL-0237,Ikar Airfield,small_airport,PL,51.87889,15.91943,289.0,no
PL-0238,Kiełczynek Airfield,closed,PL,52.0664,17.22156,223.0,no
PL-0241,Kuźnia Raciborska Firefighting Airstrip,small_airport,PL,50.22124,18.32237,655.0,no
PL-0245,Krężce Airfield,small_airport,PL,51.93868,20.09039,433.0,no
PL-0247,Chobot Airstrip,small_airport,PL,52.25052,21.40641,,no
PL-0250,Kościeleczki Airfield,small_airport,PL,54.06483,19.00452,13.0,no
PL-0253,Kluczewo Air Base,closed,PL,53.27986,14.96741,94.0,no
PL-0254,Fire Rescue Training Heliport,heliport,PL,49.587793,20.663663,994.0,no
PL-0255,Gniewskie Pole Airfield,small_airport,PL,53.79081,18.86246,60.0,no
PL-0256,Dylew Airfield,small_airport,PL,51.71644,20.77152,453.0,no
PL-0258,Kielczyn Airfield,small_airport,PL,52.05561,17.21515,276.0,no
PL-0260,Karlino Airfield,small_airport,PL,54.06462,15.81256,105.0,no
PL-0262,Lojaka Airfield,small_airport,PL,52.5136,21.05474,351.0,no
PL-0265,Legnica Airport,closed,PL,51.1828,16.1782,407.0,no
PL-0266,Iwonicz Airfield,closed,PL,49.658461,21.8155,971.0,no
PL-0267,Biała Podlaska Air Base,closed,PL,52.00078,23.132528,485.0,no
PL-0270,Góraszka Airport,closed,PL,52.184441,21.281111,361.0,no
PL-0271,Mikołajki Airport,closed,PL,53.807781,21.55583,423.0,no
PL-0272,Kraków Rakowice-Czyżyny Airport (Disused),small_airport,PL,50.084353,19.99031,732.0,no
PL-0274,Bydgoszcz Aeroklub Airfield,small_airport,PL,53.105214,17.960376,230.0,no
PL-0275,Borne Sulinowo Airfield,small_airport,PL,53.576149,16.527729,469.0,no
PL-0276,Dargomyśl-Dębno Airfield,small_airport,PL,52.72012,14.6292,180.0,no
PL-0277,Cedynia Paraglider Field,small_airport,PL,52.83686,14.31083,213.0,no
PL-0278,Czerwonak Paraglider Field,small_airport,PL,52.56005,16.9934,210.0,no
PL-0279,Dejguny Airstrip,small_airport,PL,54.021285,21.594777,397.0,no
PL-0280,Mielno Seaplane Base,seaplane_base,PL,54.25843,16.07638,,no
PL-0281,Jastrzębie-Zdrój Heliport,heliport,PL,49.944716,18.584994,827.0,no
PL-0283,Dr. Ludwik Rydygier Provincial Hospital Heliport,heliport,PL,54.118322,22.926273,590.0,no
PL-0285,Irządze Airstrip,small_airport,PL,50.62249,19.7113,,no
RO-0002,Bănești Airfield,small_airport,RO,45.068378,25.806155,1207.0,no
RO-0003,Aerodrom Fratauti,small_airport,RO,47.885278,25.899167,1380.0,no
RO-0004,Ineu King's Land Airfield,small_airport,RO,47.079167,22.100278,498.0,no
RO-0008,Elie Carafoli Sport Airfield,small_airport,RO,46.533241,24.529298,,no
RO-0009,Charlie Bravo Șiria Airfield,small_airport,RO,46.26902,21.605301,361.0,no
RO-0010,Ghimbav Aerodrome,small_airport,RO,45.699386,25.528414,1736.0,no
RO-0012,Costinești Aerodrome,small_airport,RO,43.926686,28.629548,66.0,no
RO-0013,Balta Verde Airfield,small_airport,RO,44.285839,23.791537,,no
RO-0014,Alexeni Airfield,small_airport,RO,44.709778,26.721411,,no
RO-0016,Aerial Club Vădeni,small_airport,RO,45.364129,27.938835,,no
RO-0017,Cioca Airfield,small_airport,RO,45.78567,21.188104,292.0,no
RO-0018,Cobrex Heliport,heliport,RO,45.657735,25.55701,1778.0,no
RO-0019,Comana Airstrip,small_airport,RO,44.200367,26.139661,168.0,no
RO-0020,Buziaş Airfield,small_airport,RO,45.654129,21.578748,404.0,no
RO-0021,Fazi Airstrip,small_airport,RO,46.347099,25.873769,2958.0,no
RO-0022,Joseni Airfield,small_airport,RO,46.726362,25.509257,2457.0,no
RO-0023,Drobeta-Turnu Severin Airfield,small_airport,RO,44.580503,22.847785,,no
RO-0027,Ciceu-Andras Airfield,small_airport,RO,46.392973,25.775285,2185.0,no
RO-0028,Ghindari Airfield,small_airport,RO,46.519304,24.945037,,no
RO-0029,General Inspectorate of Aviation Bucharest Heliport,heliport,RO,44.504177,26.098731,,no
RO-0031,Crasna Deltafly Airfield,small_airport,RO,47.167853,22.854567,919.0,no
RO-0032,Ciocănești - Popasul Zburatorilor Airfield,small_airport,RO,44.583121,25.848514,374.0,no
RO-0033,Aerodromul Girov,small_airport,RO,46.961818,26.485076,,no
RO-0035,Caragea Dermen Heliport,heliport,RO,44.23193,28.58523,30.0,no
RO-0037,King Carol I Lighthouse Heliport,heliport,RO,44.15982,28.65775,3.0,no
RO-0038,Constanța Naval Heliport,heliport,RO,44.15778,28.66116,3.0,no
RO-0039,Mamaia Heliport,heliport,RO,44.23659,28.62099,3.0,no
RO-0041,Dunavățu de Jos Aerodrome,small_airport,RO,44.985719,29.213128,43.0,no
RO-0042,Chilia Veche Aerodrome,closed,RO,45.41911,29.31393,6.0,no
RO-0043,Damen Shipyard Heliport,heliport,RO,45.44382,28.0831,23.0,no
RO-0045,Barza Târgu-Jiu Airfield,small_airport,RO,45.003929,23.333545,667.0,no
RO-0046,Ilfoveni (Aerogetic) Airfield,small_airport,RO,44.794536,25.589261,659.0,no
RO-0047,Fly Friends Airfield,small_airport,RO,44.491637,25.584884,415.0,no
RO-0048,Mihăița Airstrip,small_airport,RO,44.391777,23.671024,285.0,no
RO-0049,Luncani Airfield,small_airport,RO,46.481669,23.931478,1010.0,no
RO-0050,Dezmir Airfield,small_airport,RO,46.779124,23.71282,1010.0,no
RO-0051,Gagu Zenair Airfield,small_airport,RO,44.611058,26.26066,265.0,no
RO-0052,Dogaru Heliport,heliport,RO,47.058386,22.078215,498.0,no
RO-0054,Iaşi Sud,small_airport,RO,47.15778,27.6375,200.0,no
RO-0055,Dumbrava Roșie Airfield,small_airport,RO,46.898853,26.434307,992.0,no
RO-0056,Dărmănești,small_airport,RO,47.721693,26.118418,975.0,no
RO-0057,Luica Airfield,small_airport,RO,44.262213,26.651981,170.0,no
RO-0058,Casa Teo Airstrip,small_airport,RO,45.02052,25.855951,921.0,no
RO-0059,Copalnic-Manastur Airfield,small_airport,RO,47.509161,23.68935,815.0,no
RO-0061,Mugeni Airfield,small_airport,RO,46.249281,25.222732,1475.0,no
RO-0062,Aripi  Ramnicene Airstrip,small_airport,RO,45.380489,27.074475,335.0,no
RO-0064,Crystal Tower Bucharest Helipad,heliport,RO,44.452433,26.095448,505.0,no
RO-0065,Letca Nouă Airfield,small_airport,RO,44.22531,25.75088,282.0,no
RO-0066,Fibiș Airstrip,small_airport,RO,45.96196,21.45735,413.0,no
RO-0070,Deveselu Heliport,heliport,RO,44.0806,24.40044,292.0,no
RO-0071,Mânăstirea Airfield,small_airport,RO,44.21899,26.8735,108.0,no
RO-0073,Drobeta-Turnu Severin Heliport,heliport,RO,44.6304,22.63471,266.0,no
RO-0074,Balomir (Sibot) Airfield,closed,RO,45.92483,23.35914,794.0,no
RO-0075,Aripile Fagarsului Airfield,closed,RO,45.74613,25.02131,1742.0,no
RO-0076,Cremenari Airfield,closed,RO,44.97906,24.29719,902.0,no
RO-0077,Luieriu Agricultural Airfield,closed,RO,46.84201,24.73282,1371.0,no
RO-0080,Amicii Dabija Airfield,small_airport,RO,46.09834,27.54224,190.0,no
RO-0081,Botoșani Airfield,small_airport,RO,47.791044,26.65957,,no
RO-0084,Constanța Palas Airport,closed,RO,44.155328,28.603942,200.0,no
RO-0086,BM Paramotoring and Paragliding Field,small_airport,RO,44.70336,27.91061,15.0,no
RO-0087,Laci Oros Airfield,small_airport,RO,47.30468,22.39987,475.0,no
RO-0088,Mujdeni Airfield,small_airport,RO,47.84848,23.27101,472.0,no
RO-0092,Golden Wings Airfield,small_airport,RO,45.682004,21.022897,266.0,no
RO-0094,Florin Aerodrome,small_airport,RO,45.6884,25.77167,1808.0,no
RO-0096,Ciolpani Airfield,small_airport,RO,44.73839,26.09206,331.0,no
RO-0098,Buzău Airfield,closed,RO,45.12718,26.80141,308.0,no
RO-0099,Dăbâca Airfield,closed,RO,46.98905,23.67095,1450.0,no
RO-0100,Mediaș (Flamingo) Airfield,small_airport,RO,46.13327,24.33634,1076.0,no
RO-0101,Mihăieni Airfield,small_airport,RO,47.55131,22.74838,430.0,no
RO-0102,Mocrea Airstrip,small_airport,RO,46.3786,21.82322,364.0,no
RO-0106,Mărgineni Airfield,small_airport,RO,46.59582,26.87647,574.0,no
RO-0107,Deveselu Air Base,closed,RO,44.0773010254,24.4164009094,289.0,no
RO-0108,Grădiștea Airfield,small_airport,RO,44.225,26.121389,254.0,no
RO-0109,Galați Airport,closed,RO,45.45379,28.04489,,no
RO-0111,Mamaia Airfield,closed,RO,44.302248,28.604515,89.0,no
RO-0112,Cotroceni Airfield,closed,RO,44.43,26.05,,no
RO-0113,Chitila-Giulești Airfield,closed,RO,44.49574,26.012836,,no
RO-0116,Mizil Airfield,closed,RO,44.987931,26.418772,,no
RO-0119,Braşov City Airfield,closed,RO,45.678654,25.618111,,no
RO-0120,Constanța Palazu Mare Seaplane Base,closed,RO,44.230119,28.61078,,no
RO-0121,Air Force Staff HQ Helipad,heliport,RO,44.518905,26.07532,,no
RO-0122,Central Military Emergency MAPN Hospital Of Bucharest Helipad,heliport,RO,44.439709,26.074634,,no
RO-0123,Emergency University Hospital Of Bucharest Heliport,heliport,RO,44.436018,26.071093,,no
RO-0124,Ministry Of National Defense Helipad,heliport,RO,44.427643,26.078855,,no
RO-0125,Land Forces Staff HQ Helipad,heliport,RO,44.422441,26.050268,,no
RO-0126,Military Unit 30th Guard Brigade Helipad,heliport,RO,44.429601,26.056545,,no
RO-0127,Military Unit Multinational Division South East (MNDSE) Heliport,heliport,RO,44.408229,26.049668,,no
RO-0128,Children's World Park Bucharest Helipad,heliport,RO,44.405063,26.115044,,no
RO-0129,Cernica Monastery Helipad,closed,RO,44.432879,26.256804,,no
RO-0130,Corsarul Air Heliport,heliport,RO,44.455312,25.725442,,no
RO-0131,Constanța County Emergency Clinical Hospital Helipad,heliport,RO,44.185713,28.641368,,no
RO-0132,Mamaia Villa Helipad,heliport,RO,44.230537,28.624513,,no
RO-0136,"Emergency Clinical Hospital for Children ""Maria Skłodowska Curie"" Helipad",heliport,RO,44.389904,26.109164,,no
RO-0138,Aerodrom Baia Mare,small_airport,RO,47.659081,23.474513,,no
RO-0142,JTAir Heliport,heliport,RO,44.280585,28.602755,,no
RO-0143,IGJR Neptun Helipad,heliport,RO,43.87652,28.601972,,no
RO-0144,Mangalia Municipal Hospital Helipad,heliport,RO,43.819395,28.588336,,no
RO-0145,IGPF Mangalia Port Helipad,heliport,RO,43.805439,28.579865,,no
RO-0146,Damen Shipyards Mangalia Emergency Helipad,heliport,RO,43.796632,28.56676,,no
RO-0148,Civitas Tropaensium Museum Helipad,heliport,RO,44.091939,27.941483,,no
RO-0149,Cernavodă City Hospital Helipad,heliport,RO,44.342289,28.044432,,no
RO-0150,CNE Helipad,heliport,RO,44.319561,28.054581,,no
RO-0151,Călărași Utility Aviation Helipad,closed,RO,44.209623,27.336516,,no
RO-0152,County Emergency Hospital Slobozia,heliport,RO,44.567889,27.36056,,no
RO-0153,Hârşova City Hospital,heliport,RO,44.691634,27.952995,,no
RO-0154,Mărașu Private Helipad,heliport,RO,44.846848,27.999081,,no
RO-0155,Delta Nature Resort Helipad,heliport,RO,45.202278,28.627802,,no
RO-0157,Liberty Steel Galați Helipad,closed,RO,45.438605,27.988315,,no
RO-0158,Adjud Private Helipad,heliport,RO,46.123641,27.153048,,no
RO-0159,Industrial Zone Bacău Helipad,heliport,RO,46.512733,26.94633,,no
RO-0160,Emergency County Hospital Bacau,heliport,RO,46.556444,26.910131,,no
RO-0161,Municipal Emergency Hospital Moineşti Helipad,heliport,RO,46.476786,26.487769,,no
RO-0165,Jibou Ambulance Heliport,heliport,RO,47.271021,23.257294,,no
RO-0166,Bucureşti Utility Aviation,closed,RO,44.502895,26.084842,291.0,no
RO-0167,Dacia Group Mioveni Helipad,heliport,RO,44.949127,24.922121,,no
RO-0170,Customs Office Alexandria Helipad,heliport,RO,43.980981,25.313498,,no
RO-0171,Emergency County Hospital Craiova Helipad,heliport,RO,44.304848,23.793694,,no
RO-0176,Becicherecu Mic Airfield,small_airport,RO,45.844681,21.029849,,no
RO-0178,Chitila Airfield,small_airport,RO,44.505011,25.959589,,no
RU-2098,Mukachevo Air Base,closed,UA,48.398499,22.686896,390.0,no
SK-0001,Dobra Niva airfield,small_airport,SK,48.488716,19.101749,1143.0,no
SK-0002,Košťany nad Turcom Airstrip,small_airport,SK,49.0167622,18.8951041,,no
SK-0003,Dunajská Streda-Malé Blahovo Airfield,small_airport,SK,48.020261,17.612572,377.0,no
SK-0004,Hrabušice,small_airport,SK,48.968981,20.386289,1831.0,no
SK-0005,Kamenný Most Airfield,small_airport,SK,47.863889,18.65,364.0,no
SK-0006,Krakovany Airfield,small_airport,SK,48.633889,17.732222,,no
SK-0007,Malý Madaras Airfield,small_airport,SK,48.142866,17.377625,,no
SK-0012,Gajary Airstrip,small_airport,SK,48.448391,16.938858,502.0,no
SK-0014,Mirkovce Airstrip,small_airport,SK,48.891407,21.317362,1086.0,no
SK-0017,Bojná Airstrip,small_airport,SK,48.541903,18.052603,,no
SK-0018,Kačanov Airstrip,small_airport,SK,48.615208,21.83507,341.0,no
SK-0019,Ludanice Airstrip,small_airport,SK,48.509677,18.132026,,no
SK-0021,Morovno Airstrip,small_airport,SK,48.760753,18.742585,,no
SK-0024,Klátová Nová Ves Airstrip,closed,SK,48.57884,18.285934,,no
SK-0026,Babin Most Airstrip,small_airport,SK,48.378078,19.93117,1073.0,no
SK-0030,Horný Jatov Airstrip,small_airport,SK,48.163221,17.957382,,no
SK-0033,Bystričany Airstrip,closed,SK,48.658592,18.544089,,no
SK-0034,Hontianske Nemce Airstrip,small_airport,SK,48.261964,19.009003,1010.0,no
SK-0035,Janova Lehota Airstrip,small_airport,SK,48.637592,18.797125,,no
SK-0037,Drienovec Airstrip,small_airport,SK,48.607864,20.938503,,no
SK-0039,Bátka Airstrip,small_airport,SK,48.371677,20.153322,745.0,no
SK-0040,Buzica Airstrip,small_airport,SK,48.550702,21.09315,636.0,no
SK-0041,Kecerovce Airstrip,small_airport,SK,48.833554,21.4042387,,no
SK-0043,Chotín Airstrip,small_airport,SK,47.81415,18.194275,358.0,no
SK-0046,Domaniža Airfield,small_airport,SK,49.0517234,18.5533962,,no
SK-0047,Hertník Airstrip,small_airport,SK,49.210967,21.264231,1334.0,no
SK-0048,Kolonica Airstrip,small_airport,SK,48.933635,22.275849,,no
SK-0049,Kurov Airstrip,small_airport,SK,49.337959,21.148789,,no
SK-0051,Jasenov Airstrip,small_airport,SK,48.791825,22.179766,551.0,no
SK-0053,Hucín Airstrip,small_airport,SK,48.574449,20.291375,751.0,no
SK-0054,Dlžín Airstrip,small_airport,SK,48.8044756,18.5067176,,no
SK-0056,Haniska Airstrip,small_airport,SK,48.609863,21.248697,,no
SK-0059,Kalša Airstrip,small_airport,SK,48.624655,21.506477,896.0,no
SK-0060,Dolná Strehová Airstrip,small_airport,SK,48.256185,19.504961,,no
SK-0061,Kráľovský Chlmec Airstrip,small_airport,SK,48.413942,22.002993,,no
SK-0065,Dolná Štubňa Airstrip,small_airport,SK,48.834808,18.843625,,no
SK-0066,Kamienka/Hniezdne Airstrip,small_airport,SK,49.319881,20.635033,,no
SK-0070,Mokraď Airstrip,small_airport,SK,49.096416,19.733499,2589.0,no
SK-0071,Klčov Airstrip,small_airport,SK,48.994162,20.664952,,no
SK-0072,Komoča Airfield,small_airport,SK,47.97054,18.040467,,no
SK-0078,Hatalov Airfield,small_airport,SK,48.651565,21.873589,,no
SK-0080,Mlynica Airfield,small_airport,SK,49.104809,20.318398,,no
SK-0083,Masníkovo Airfield,small_airport,SK,48.04539,17.47704,384.0,no
SK-0086,Kľačany Airfield,closed,SK,48.40804,17.87638,820.0,no
SK-0087,Chtelnica Airfield,closed,SK,48.58154,17.62763,932.0,no
SK-0088,Bohunice Nuclear Power Plant Heliport,heliport,SK,48.48971,17.67219,556.0,no
SK-0089,Banská Bystrica Hospital Heliport,heliport,SK,48.743693,19.114494,1332.0,no
SK-0091,Dolna Telka Airstrip,small_airport,SK,48.34239,19.6035,709.0,no
SK-0092,LMK Očová Airstrip,small_airport,SK,48.58111,19.30989,1290.0,no
SK-0093,Hrádok Airport,closed,SK,48.58572,19.21684,1138.0,no
SK-0097,Kráľová pri Senci Airfield,closed,SK,48.201094,17.472467,400.0,no
UA-0001,Borodyanka Air Base,closed,UA,50.6633,29.8933,463.0,no
UA-0002,Brody Air Base,small_airport,UA,50.130001,25.17,787.0,no
UA-0003,Chernihiv Air Base,small_airport,UA,51.547537,31.309374,446.0,no
UA-0006,Kornych Air Base,closed,UA,48.528999,25.125,,no
UA-0007,Kolomiya Airport,closed,UA,48.55099868774414,25.04199981689453,,no
UA-0008,Chortkiv Air Base,closed,UA,48.97800064086914,25.742000579833984,,no
UA-0009,Gora Klementyeva Airfield,small_airport,UA,45.012616,35.247767,,no
UA-0011,Karankut Air Base,closed,UA,45.577999,34.282001,52.0,no
UA-0012,Kirovskoe Air Base,medium_airport,UA,45.16699981689453,35.18299865722656,,no
UA-0014,Donuzlav Air Base,closed,UA,45.325884,33.050407,37.0,no
UA-0017,Genichesk Air Base,closed,UA,46.209,34.764999,,no
UA-0019,Bagerovo Air Base,closed,UA,45.407001,36.244999,,no
UA-0020,Melitopol Air Base,medium_airport,UA,46.880001,35.305,,no
UA-0022,Kacha Air Base,medium_airport,UA,44.779764,33.572245,403.0,no
UA-0023,Chkalovskiy Airfield,closed,UA,45.073002,35.202999,,no
UA-0024,Askaniya-Nova Airport,closed,UA,46.419998,33.724998,,no
